frame,time_s,marker_id,rx,ry,rz,x,y,z,range_m,u_px,v_px
559,47.5617,233,0.194863,2.981897,-0.030143,-1.221724,-0.546969,9.650056,9.742452,972.50,709.50
560,47.6492,231,-0.236388,-3.068555,0.222384,-0.370588,-0.673747,9.455037,9.486253,1092.75,689.00
560,47.6492,232,0.194344,3.086892,0.100580,-0.151084,-0.717519,9.729621,9.757212,1125.50,685.50
560,47.6492,234,-0.162578,-3.034693,0.203672,-0.959416,-0.594505,9.529805,9.596411,1008.00,701.50
560,47.6492,245,0.194343,2.952385,0.437796,-0.694999,-0.638210,9.661701,9.707667,1047.50,696.25
560,47.6492,233,0.122662,2.709492,0.379797,-1.201199,-0.559113,9.502376,9.594303,972.75,706.50
561,47.7387,233,-0.158438,-3.043912,0.344525,-1.190102,-0.568076,9.302954,9.395957,970.75,703.50
561,47.7387,245,-0.202543,-2.982356,0.321709,-0.684859,-0.636988,9.305314,9.352200,1045.25,693.00
561,47.7387,231,-0.186841,-2.951219,0.016559,-0.387098,-0.694314,9.479652,9.512924,1090.50,686.25
561,47.7387,232,-0.183356,-2.925399,0.017405,-0.161128,-0.721570,9.481087,9.509871,1123.50,682.25
561,47.7387,234,0.154097,2.732963,0.383784,-0.951155,-0.599515,9.315430,9.383035,1006.00,698.75
562,47.8182,233,0.189247,3.109418,-0.395363,-1.219891,-0.596949,9.604791,9.700335,972.00,702.00
562,47.8182,232,0.209047,3.022080,-0.214357,-0.159226,-0.726967,9.482849,9.512006,1123.75,681.50
562,47.8182,231,0.255984,3.057090,0.078847,-0.390929,-0.716486,9.663399,9.697806,1091.00,685.00
562,47.8182,245,-0.216659,-3.091681,0.236566,-0.704208,-0.668589,9.640229,9.689011,1046.00,691.75
562,47.8182,234,0.159935,3.111084,-0.244355,-0.981888,-0.633947,9.682421,9.752705,1007.00,697.25
563,47.9036,233,-0.192518,-3.041351,0.340669,-1.216964,-0.604198,9.471122,9.568083,970.00,699.75
563,47.9036,231,0.193981,2.844753,0.527437,-0.385187,-0.704030,9.315912,9.350414,1089.75,683.00
563,47.9036,232,0.200712,2.865393,0.533088,-0.163098,-0.730862,9.317982,9.348024,1122.75,679.00
563,47.9036,234,-0.192490,-3.046320,0.473867,-0.943583,-0.619490,9.204021,9.272978,1005.50,694.75
563,47.9036,245,-0.155523,-3.005116,0.187827,-0.704281,-0.677546,9.544742,9.594643,1045.00,689.50
564,47.9891,233,0.189235,3.108831,-0.392807,-1.226855,-0.610878,9.603529,9.700830,971.00,700.00
564,47.9891,232,0.227916,3.109467,-0.317644,-0.166603,-0.741005,9.508098,9.538384,1122.75,679.75
564,47.9891,234,0.200456,3.058266,-0.440394,-0.967001,-0.636559,9.483903,9.554304,1006.25,695.00
564,47.9891,231,0.267755,3.075412,-0.322103,-0.398129,-0.727458,9.667011,9.702516,1090.00,683.50
564,47.9891,245,0.208989,3.042629,-0.329519,-0.712583,-0.685606,9.707127,9.757363,1045.50,690.00
565,48.0783,233,-0.169217,-3.071319,0.202640,-1.241201,-0.604175,9.496990,9.596792,967.00,700.00
565,48.0783,231,-0.216628,-3.026946,0.348904,-0.407558,-0.699065,9.244080,9.279429,1086.00,683.00
565,48.0783,232,-0.231067,-3.048219,0.211046,-0.193067,-0.742030,9.455543,9.486579,1118.75,679.00
565,48.0783,245,-0.183570,-3.115595,0.227707,-0.725755,-0.673541,9.486693,9.538224,1041.25,689.50
565,48.0783,234,-0.175238,-2.932482,0.070843,-0.989032,-0.631071,9.428336,9.501050,1002.25,695.25
566,48.1587,233,-0.173895,-3.057818,0.026421,-1.276982,-0.603315,9.649038,9.751852,964.75,701.50
566,48.1587,231,0.211889,3.052822,0.560130,-0.437509,-0.705844,9.498133,9.534367,1083.25,684.75
566,48.1587,232,0.228653,3.103837,-0.317867,-0.214653,-0.734113,9.507423,9.538139,1115.75,680.75
566,48.1587,245,0.193292,3.024092,0.033487,-0.761161,-0.674436,9.698211,9.751386,1038.50,691.50
566,48.1587,234,-0.163278,-3.041824,0.197646,-1.014597,-0.628961,9.523974,9.598493,1000.00,696.50
567,48.2444,233,-0.169790,-3.072774,0.205424,-1.269320,-0.600972,9.498545,9.601807,963.00,700.50
567,48.2444,231,-0.209945,-2.971197,0.178435,-0.450082,-0.718825,9.505630,9.543389,1081.50,683.00
567,48.2444,232,-0.204294,-2.945309,0.176429,-0.223413,-0.746187,9.508380,9.540230,1114.50,679.00
567,48.2444,234,-0.163483,-3.043596,0.196451,-1.028389,-0.635848,9.522519,9.598972,998.00,695.50
567,48.2444,245,-0.177377,-2.989658,0.323500,-0.757148,-0.673767,9.512146,9.565990,1037.00,689.75
568,48.3304,233,0.190597,3.102568,-0.398888,-1.275285,-0.575854,9.597650,9.699116,964.00,705.00
568,48.3304,232,-0.204731,-2.944581,0.182291,-0.216553,-0.711889,9.510557,9.539621,1115.50,684.00
568,48.3304,245,-0.177754,-2.988276,0.329429,-0.750250,-0.639361,9.513912,9.564841,1038.00,694.75
568,48.3304,234,-0.182978,-3.091794,0.389135,-1.032477,-0.611423,9.627344,9.701835,999.00,700.00
569,48.4186,233,-0.204384,-3.065618,0.207276,-1.238457,-0.571775,9.681860,9.777480,970.75,706.25
569,48.4186,232,0.219863,3.077223,0.559834,-0.176836,-0.706135,9.507743,9.535569,1121.25,684.75
569,48.4186,231,-0.248512,-3.081832,0.432823,-0.398756,-0.678736,9.474918,9.507563,1088.75,688.50
569,48.4186,234,0.187001,2.926641,0.437430,-0.987562,-0.602709,9.636876,9.706076,1005.50,701.25
569,48.4186,245,-0.255758,-3.103275,0.238007,-0.730401,-0.655008,9.829258,9.878098,1044.25,695.50
570,48.5026,233,0.227413,3.079316,-0.255391,-1.209916,-0.550096,9.611634,9.703093,973.50,708.75
570,48.5026,231,0.213575,3.058541,0.553826,-0.382655,-0.664765,9.502817,9.533723,1091.25,690.75
570,48.5026,232,-0.239478,-3.055955,0.429405,-0.159284,-0.692570,9.481105,9.507701,1123.75,686.50
570,48.5026,234,0.224409,3.109135,-0.248153,-0.966824,-0.585628,9.639733,9.705780,1008.50,703.75
570,48.5026,245,-0.255275,-3.100666,0.240411,-0.709100,-0.640822,9.831281,9.877629,1047.25,697.50
571,48.5871,234,-0.224397,-3.027671,0.206190,-0.937457,-0.553784,9.484888,9.547178,1010.50,707.00
571,48.5871,233,0.163038,2.800298,0.212437,-1.203115,-0.526203,9.658818,9.747673,975.25,712.50
571,48.5871,231,-0.219062,-2.881881,-0.106492,-0.362591,-0.631668,9.291933,9.320435,1093.00,693.50
571,48.5871,232,-0.216839,-3.092703,-0.172431,-0.149285,-0.674806,9.500792,9.525896,1125.25,689.25
571,48.5871,245,-0.217355,-2.997074,0.198737,-0.676711,-0.595194,9.501580,9.544224,1048.50,701.00
572,48.6717,233,-0.168927,-3.059277,0.221232,-1.172775,-0.511388,9.511094,9.596761,977.00,713.50
572,48.6717,245,-0.217142,-2.995419,0.199998,-0.662977,-0.588334,9.502586,9.543837,1050.50,702.00
572,48.6717,232,-0.266238,-3.039064,0.227488,-0.139042,-0.676464,9.619720,9.644477,1127.00,690.25
572,48.6717,231,-0.210031,-3.070090,0.233650,-0.367018,-0.649330,9.678307,9.707006,1094.50,694.75
572,48.6717,234,-0.210029,-2.916328,0.092461,-0.938401,-0.553450,9.600203,9.661822,1012.00,708.00
573,48.7483,233,0.169316,2.806811,0.375830,-1.199552,-0.525881,9.687211,9.775353,976.25,712.75
573,48.7483,231,-0.247405,-3.077424,0.438580,-0.364554,-0.644559,9.477830,9.506714,1093.75,693.50
573,48.7483,245,0.194410,2.953801,0.433002,-0.681027,-0.603299,9.663875,9.706609,1049.50,701.25
573,48.7483,232,0.264244,3.102387,-0.334506,-0.146794,-0.685794,9.676929,9.702310,1126.00,689.50
573,48.7483,234,0.174296,2.817074,0.387391,-0.952561,-0.563969,9.694483,9.757481,1011.25,707.25
574,48.8325,233,-0.203513,-3.049607,0.224006,-1.194455,-0.532344,9.672107,9.760111,976.75,711.75
574,48.8325,231,0.267355,3.077145,-0.333465,-0.370212,-0.664664,9.671229,9.701108,1094.00,692.50
574,48.8325,245,-0.204252,-2.885729,0.086473,-0.674286,-0.609053,9.613152,9.655998,1050.00,700.00
575,48.9201,233,-0.227326,-3.026669,0.356065,-1.184268,-0.532726,9.646778,9.733787,977.75,711.50
575,48.9201,234,-0.223941,-3.026097,0.204889,-0.923747,-0.560666,9.485824,9.547173,1012.50,706.00
575,48.9201,231,0.264066,2.978770,0.440230,-0.361068,-0.665731,9.616086,9.645863,1095.00,691.75
575,48.9201,232,-0.216331,-2.990386,0.363348,-0.135695,-0.696112,9.625788,9.651879,1127.50,687.50
575,48.9201,245,-0.210195,-2.971284,0.337361,-0.674279,-0.617473,9.689036,9.732078,1050.75,699.50
576,48.9976,233,-0.226742,-3.027473,0.349915,-1.184353,-0.567736,9.646167,9.735171,977.75,706.50
576,48.9976,234,0.223945,3.112685,-0.244286,-0.939014,-0.606641,9.641985,9.706577,1012.50,700.75
576,48.9976,232,-0.224603,-2.849127,-0.111632,-0.143391,-0.737436,9.667753,9.696897,1126.50,682.00
576,48.9976,231,-0.223642,-3.015497,0.362017,-0.364986,-0.703042,9.621206,9.653761,1094.50,686.50
576,48.9976,245,0.230300,2.948925,0.442931,-0.684125,-0.661885,9.832320,9.878291,1050.75,694.50
577,49.0812,233,0.197592,2.799015,0.218643,-1.205590,-0.587586,9.835985,9.926998,978.00,705.25
577,49.0812,231,0.256081,3.059380,0.080864,-0.370005,-0.716518,9.664396,9.697981,1094.00,685.00
577,49.0812,232,0.257447,3.081265,0.108979,-0.146681,-0.751578,9.669038,9.699313,1126.00,680.00
577,49.0812,245,-0.251663,-2.995216,0.185108,-0.676298,-0.663217,9.665679,9.711982,1050.25,692.75
577,49.0812,234,0.201132,2.817500,0.223212,-0.962990,-0.630456,9.853188,9.920188,1012.00,699.25
578,49.1650,233,-0.226496,-3.028896,0.345065,-1.191395,-0.595732,9.644799,9.736348,976.75,702.50
578,49.1650,232,0.254720,2.883671,0.415417,-0.148162,-0.766447,9.659456,9.690949,1125.75,677.75
578,49.1650,245,-0.234267,-3.049513,0.368197,-0.677423,-0.674964,9.606958,9.654435,1049.50,690.50
578,49.1650,231,-0.223561,-3.016657,0.357281,-0.371936,-0.730827,9.619647,9.654535,1093.50,682.50
578,49.1650,234,0.176111,2.826951,0.387196,-0.954149,-0.638695,9.707545,9.775211,1011.25,696.75
579,49.2520,233,-0.203065,-3.061800,0.201659,-1.203471,-0.599956,9.685083,9.777992,975.75,702.25
579,49.2520,231,-0.293374,-3.116061,-0.101639,-0.392107,-0.747779,9.821759,9.857985,1091.75,682.25
579,49.2520,245,-0.202726,-2.886961,0.074800,-0.688133,-0.678460,9.608637,9.657108,1048.00,690.00
579,49.2520,234,-0.203915,-3.012961,0.020888,-0.977550,-0.648367,9.851202,9.920795,1010.00,696.75
579,49.2520,232,0.268212,3.077492,0.110435,-0.171056,-0.801449,10.075559,10.108831,1123.50,677.50
580,49.3294,233,-0.207907,-3.039670,0.025591,-1.191612,-0.605517,9.836404,9.926804,980.00,702.75
580,49.3294,231,0.256167,3.059975,0.084579,-0.356041,-0.730467,9.663977,9.698082,1096.00,683.00
580,49.3294,234,0.188750,2.932153,0.439952,-0.924967,-0.630790,9.642470,9.707249,1014.50,697.25
580,49.3294,245,-0.229465,-2.905533,-0.117608,-0.659922,-0.674575,9.655562,9.701569,1052.50,691.00
580,49.3294,232,0.264073,3.105944,-0.321484,-0.132827,-0.762608,9.673305,9.704228,1128.00,678.50
581,49.4131,233,-0.173580,-3.050330,0.214081,-1.182818,-0.601297,9.914212,10.002611,982.50,704.00
581,49.4131,232,0.263872,3.107134,-0.324263,-0.118858,-0.748648,9.674223,9.703875,1130.00,680.50
581,49.4131,245,0.231105,2.951300,0.444509,-0.655732,-0.676142,9.833644,9.878649,1054.75,692.50
581,49.4131,231,-0.244772,-3.060808,0.223687,-0.346791,-0.733566,9.845229,9.878609,1098.25,684.50
581,49.4131,234,-0.231279,-3.017236,0.200983,-0.930087,-0.637688,9.881615,9.945754,1017.00,698.50
582,49.4975,233,0.202419,2.988608,-0.018156,-1.190520,-0.596186,10.073485,10.161096,984.00,706.00
582,49.4975,245,-0.229788,-2.902923,-0.113353,-0.632042,-0.653690,9.658496,9.701203,1056.50,694.00
582,49.4975,232,-0.224382,-2.845563,-0.110610,-0.108493,-0.737445,9.668171,9.696862,1131.50,682.00
582,49.4975,231,0.266785,3.082762,-0.327004,-0.328337,-0.706602,9.670996,9.702333,1100.00,686.50
582,49.4975,234,0.222302,3.051426,0.177928,-0.915729,-0.623856,9.864677,9.926712,1018.75,700.25
583,49.5813,233,0.156355,2.713208,0.384075,-1.141063,-0.578350,9.686352,9.770462,984.50,705.25
583,49.5813,231,-0.242487,-2.955611,0.180237,-0.326894,-0.712124,9.675681,9.707357,1100.25,685.75
583,49.5813,232,0.244977,2.998131,0.454184,-0.108446,-0.754569,9.847659,9.877121,1131.75,681.50
583,49.5813,234,-0.171822,-2.929826,0.208206,-0.902832,-0.617413,9.704406,9.765849,1018.50,699.75
583,49.5813,245,-0.224071,-2.985790,0.195581,-0.651238,-0.673630,9.897740,9.941989,1056.00,693.50
584,49.6654,233,0.202443,2.987338,-0.014762,-1.190470,-0.618065,10.072201,10.161125,984.00,703.00
584,49.6654,232,0.263776,3.108095,-0.323216,-0.111874,-0.755633,9.673944,9.704055,1131.00,679.50
584,49.6654,231,-0.244525,-3.060051,0.222480,-0.339682,-0.740676,9.845075,9.878740,1099.25,683.50
584,49.6654,234,0.232818,3.118598,-0.246759,-0.938977,-0.657947,10.054360,10.119522,1018.00,697.25
584,49.6654,245,-0.225829,-3.097725,0.236976,-0.662842,-0.702117,10.074599,10.120764,1056.00,691.25
585,49.7493,233,-0.238073,-3.045991,0.207989,-1.180030,-0.601630,9.860386,9.948952,982.00,703.50
585,49.7493,231,0.282151,2.995212,-0.219703,-0.355909,-0.737749,9.805571,9.839724,1096.75,683.50
585,49.7493,234,-0.203437,-3.007863,0.022912,-0.934745,-0.641249,9.854476,9.919457,1016.00,697.75
585,49.7493,245,0.265784,3.030563,0.047111,-0.679837,-0.699027,10.057286,10.104446,1053.50,691.50
585,49.7493,232,0.268452,3.082211,0.111608,-0.134687,-0.786957,10.077421,10.108999,1128.50,679.50
586,49.8365,233,-0.237956,-3.046079,0.206688,-1.180043,-0.608785,9.860209,9.949213,982.00,702.50
586,49.8365,231,-0.226105,-2.871061,-0.116869,-0.352774,-0.730411,9.663861,9.697843,1096.50,683.00
586,49.8365,232,0.264073,3.105944,-0.321484,-0.132827,-0.762608,9.673305,9.704228,1128.00,678.50
586,49.8365,234,-0.203301,-3.007801,0.021619,-0.934740,-0.648377,9.854114,9.919561,1016.00,696.75
586,49.8365,245,0.265790,3.030135,0.048280,-0.679825,-0.706283,10.056784,10.104450,1053.50,690.50
587,49.9208,233,-0.173977,-3.050945,0.216746,-1.189963,-0.586898,9.913794,10.002188,981.50,706.00
587,49.9208,232,-0.215716,-2.990020,0.357564,-0.128746,-0.730832,9.624003,9.652571,1128.50,682.50
587,49.9208,234,-0.231687,-3.017932,0.203503,-0.937221,-0.623372,9.881534,9.945436,1016.00,700.50
587,49.9208,231,-0.216543,-2.953506,0.189600,-0.357913,-0.723696,9.905522,9.938371,1097.00,686.50
587,49.9208,245,-0.186321,-2.895514,0.316322,-0.657279,-0.654673,9.721180,9.765344,1053.50,694.50
588,50.0049,233,0.202354,2.991482,-0.023177,-1.183339,-0.559740,10.076512,10.161185,985.00,711.00
588,50.0049,232,-0.231296,-3.081229,-0.565804,-0.116273,-0.710518,9.905351,9.931482,1130.75,688.25
588,50.0049,234,0.197364,2.931544,0.438564,-0.931495,-0.595758,10.056684,10.117288,1019.00,705.75
588,50.0049,245,0.204031,2.954401,0.440938,-0.662665,-0.639901,10.076811,10.118830,1056.00,699.75
589,50.0917,233,-0.214642,-2.945848,0.233585,-1.134984,-0.487096,9.864703,9.941721,988.25,719.50
589,50.0917,232,0.263436,3.107207,-0.344285,-0.090919,-0.636932,9.679862,9.701221,1134.00,696.50
589,50.0917,231,0.267133,3.072195,0.068348,-0.323917,-0.634281,10.082833,10.107955,1102.50,700.50
589,50.0917,245,0.223755,2.784766,0.072769,-0.623621,-0.567637,9.896351,9.932214,1059.75,708.25
589,50.0917,234,0.233437,3.120547,-0.268752,-0.909803,-0.534235,10.060417,10.115589,1022.00,714.25
590,50.1760,233,0.202206,3.001637,-0.039913,-1.154503,-0.435753,10.086200,10.161407,989.00,728.00
590,50.1760,232,-0.239397,-3.032090,0.250692,-0.090831,-0.584313,9.855868,9.873592,1134.25,705.50
590,50.1760,234,-0.174883,-2.925061,0.235272,-0.874651,-0.455879,9.711160,9.761120,1022.50,722.75
590,50.1760,231,-0.218304,-2.948500,0.216580,-0.315011,-0.559260,9.914246,9.935003,1103.00,709.50
590,50.1760,245,0.201120,3.051052,0.018591,-0.636996,-0.517277,10.137038,10.170196,1060.00,717.00
591,50.2595,232,-0.205407,-3.016920,-0.420032,-0.080398,-0.503873,9.890606,9.903759,1135.75,717.00
591,50.2595,234,-0.170203,-3.012602,0.248876,-0.880985,-0.385846,9.945004,9.991402,1024.50,734.00
591,50.2595,231,0.253534,2.995788,-0.269562,-0.308458,-0.485733,10.060160,10.076602,1104.50,720.75
591,50.2595,245,0.203520,2.959332,0.413676,-0.618916,-0.436034,10.085010,10.113387,1062.00,727.75
591,50.2595,233,0.167768,2.803438,0.194083,-1.141114,-0.355149,10.085144,10.155708,990.75,739.00
592,50.3434,233,-0.176377,-3.037111,0.262716,-1.110478,-0.320896,9.924540,9.991628,992.50,743.00
592,50.3434,231,-0.202317,-2.843239,0.119046,-0.285205,-0.435488,9.633780,9.647834,1106.00,725.00
592,50.3434,234,-0.207689,-3.000670,0.074841,-0.863438,-0.356017,9.868862,9.912956,1026.00,737.75
592,50.3434,232,-0.194853,-2.913045,0.064190,-0.071590,-0.477342,9.891433,9.903203,1137.00,720.75
592,50.3434,245,0.219715,2.785606,0.066877,-0.598647,-0.396138,9.903652,9.929634,1063.25,732.25
593,50.4310,231,-0.219800,-2.945643,0.236029,-0.293555,-0.437686,9.918848,9.932838,1106.00,726.50
593,50.4310,232,-0.214459,-2.922638,0.233059,-0.071785,-0.466279,9.920316,9.931528,1137.00,722.50
593,50.4310,245,-0.226719,-3.087729,0.288666,-0.611774,-0.396299,10.086265,10.112569,1063.00,733.25
593,50.4310,234,0.219995,3.021192,-0.394389,-0.885281,-0.359747,10.120393,10.165407,1026.00,738.50
593,50.4310,233,0.208470,3.098769,-0.312366,-1.152714,-0.328876,10.286030,10.355642,992.25,743.50
594,50.5142,231,0.267412,3.085404,0.039461,-0.302185,-0.452536,10.092782,10.107440,1105.50,725.50
594,50.5142,232,0.269008,3.109458,0.065812,-0.076541,-0.481751,10.097082,10.108857,1136.50,721.50
594,50.5142,234,0.196778,2.936071,0.407500,-0.880416,-0.362905,10.065589,10.110534,1026.00,737.75
594,50.5142,245,-0.226667,-3.087849,0.287458,-0.611777,-0.403581,10.086147,10.112740,1063.00,732.25
595,50.5986,234,-0.186235,-3.057272,0.440955,-0.862158,-0.357722,10.064091,10.107285,1028.50,738.50
595,50.5986,245,-0.163773,-2.980486,0.245709,-0.586394,-0.393241,9.963752,9.988737,1065.50,733.00
595,50.5986,231,-0.218190,-3.054242,0.278523,-0.284250,-0.447495,10.099676,10.113581,1108.00,726.25
595,50.5986,232,-0.212503,-3.031194,0.274279,-0.058451,-0.476652,10.101889,10.113297,1139.00,722.25
596,50.6834,234,0.201329,3.036632,-0.023919,-0.856142,-0.370630,10.123645,10.166540,1030.00,737.00
596,50.6834,231,-0.197927,-2.934171,0.065604,-0.271329,-0.448845,9.890670,9.904566,1109.00,724.75
596,50.6834,232,-0.194582,-2.910843,0.064533,-0.050191,-0.477339,9.891449,9.903088,1140.00,720.75
596,50.6834,245,-0.238587,-2.960686,0.072414,-0.582863,-0.407757,10.057864,10.082986,1066.75,731.50
597,50.7712,232,0.269230,3.110298,0.077704,-0.040133,-0.525401,10.095384,10.109126,1141.50,715.50
597,50.7712,231,-0.232451,-2.926040,0.063191,-0.263405,-0.494857,10.064097,10.079698,1110.75,719.50
597,50.7712,245,0.214432,2.852842,-0.070537,-0.569662,-0.448990,10.086237,10.112284,1068.75,726.00
597,50.7712,234,0.172001,2.827326,0.198093,-0.841747,-0.406417,10.106218,10.149352,1031.75,732.00
598,50.8586,234,-0.181857,-2.902388,0.445388,-0.797398,-0.410986,9.527317,9.569458,1031.25,728.00
598,50.8586,231,0.212470,2.990574,0.423679,-0.262258,-0.523674,10.098012,10.114982,1111.00,715.75
598,50.8586,232,0.217943,3.010530,0.428282,-0.036449,-0.552807,10.099266,10.114450,1142.00,711.75
598,50.8586,245,-0.197533,-2.968901,0.239969,-0.576559,-0.478796,10.137261,10.164926,1068.25,722.25
599,50.9709,232,0.274028,3.107196,-0.373337,-0.047438,-0.550995,10.093080,10.108220,1140.50,712.00
599,50.9709,231,-0.254948,-3.046487,0.269338,-0.276421,-0.531589,10.280462,10.297907,1109.75,716.00
600,51.0567,231,-0.231856,-2.924358,0.060089,-0.248881,-0.516617,10.063397,10.079722,1112.75,716.50
600,51.0567,232,0.246274,2.895825,0.217477,-0.027158,-0.545482,10.063296,10.078105,1143.25,712.50
601,51.1405,231,-0.216803,-3.051073,0.267896,-0.247838,-0.513055,10.098656,10.114718,1113.00,717.25
601,51.1405,232,-0.211108,-3.027794,0.264073,-0.022030,-0.542178,10.099551,10.114117,1144.00,713.25
602,51.2252,231,-0.233075,-2.927004,0.067543,-0.270671,-0.465839,10.065122,10.079531,1109.75,723.50
603,51.3135,232,0.253824,3.004012,0.410547,-0.064917,-0.412684,10.286691,10.295170,1138.25,732.00
604,51.3922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
605,51.4776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
606,51.5622,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
607,51.6405,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
608,51.7259,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
609,51.8110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
610,51.8961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
611,51.9834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
612,52.0710,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
613,52.1498,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
614,52.2373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
615,52.3179,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
616,52.4061,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
617,52.4937,233,0.181064,2.999009,-0.097567,-1.206997,-0.132211,10.809015,10.877000,992.75,770.75
618,52.5811,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
619,52.6682,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
620,52.7587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
621,52.8497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
622,52.9406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
623,53.0215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
624,53.1075,233,0.219946,3.096555,-0.360960,-1.216262,-0.082964,10.750739,10.819638,990.75,777.00
625,53.1934,233,0.221222,3.021627,-0.091845,-1.238702,-0.093067,11.038795,11.108467,992.00,776.00
626,53.2810,233,-0.201249,-2.954693,-0.026707,-1.194545,-0.108233,10.574725,10.642531,991.00,773.50
627,53.3606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
628,53.4463,233,-0.146923,-2.919373,0.189264,-1.271080,-0.135419,10.747683,10.823431,983.75,770.25
629,53.5315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
630,53.6164,233,-0.166627,-3.026854,0.135257,-1.278998,-0.081293,10.798633,10.874415,983.50,777.25
631,53.7025,233,0.192183,3.049099,-0.106604,-1.318128,-0.056527,11.322455,11.399063,986.25,780.75
632,53.7903,233,0.221604,3.020845,-0.104177,-1.278382,-0.029121,11.033105,11.106958,987.00,784.00
633,53.8784,234,0.220898,3.045133,-0.083032,-1.023852,-0.037244,11.064593,11.111925,1019.00,783.00
633,53.8784,233,0.150780,3.028502,-0.111809,-1.281530,-0.001168,11.095192,11.168958,987.50,787.50
634,53.9710,233,-0.224650,-2.993657,0.470002,-1.276617,0.004599,10.778445,10.853786,983.50,788.25
635,54.0513,234,0.142603,2.811201,0.154345,-1.020674,-0.014810,10.819236,10.867284,1016.50,785.75
635,54.0513,233,-0.198247,-3.019728,0.335632,-1.267927,0.018349,10.805143,10.879296,985.00,790.00
636,54.1382,234,-0.193085,-3.000963,0.326371,-1.039385,0.002613,10.847089,10.896773,1014.50,788.00
636,54.1382,233,0.151159,3.026663,-0.120751,-1.321406,0.039008,11.089093,11.167615,982.50,792.50
637,54.2240,233,0.222124,3.024246,-0.120417,-1.294162,0.074729,11.029468,11.105386,985.00,797.00
637,54.2240,234,0.158807,2.809154,-0.138329,-1.046933,0.038759,11.075854,11.125292,1016.25,792.50
638,54.3090,233,0.212976,2.903500,-0.365007,-1.282325,0.076390,10.997624,11.072395,986.00,797.25
639,54.3942,233,-0.214964,-2.950816,0.004020,-1.278222,0.091034,11.064405,11.138366,987.50,799.00
640,54.4810,233,0.193130,3.058580,-0.131304,-1.285097,0.107413,11.322168,11.395372,990.25,800.75
641,54.5688,233,-0.176287,-2.951549,0.017748,-1.214746,0.091106,10.840612,10.908839,992.25,799.25
642,54.6583,233,-0.191458,-2.874279,0.100633,-1.153134,0.121233,10.565394,10.628828,996.25,803.50
642,54.6583,234,0.178569,2.811677,0.146113,-0.951518,0.090583,11.042940,11.084228,1027.75,799.00
643,54.7377,233,-0.208238,-3.005421,0.173115,-1.186765,0.154335,11.021448,11.086233,998.25,807.00
643,54.7377,234,-0.216423,-2.964480,0.475541,-0.922280,0.117766,10.813905,10.853802,1029.00,802.75
644,54.8233,233,0.189930,3.100205,-0.411126,-1.193880,0.216283,11.031191,11.097717,997.50,814.75
645,54.9082,234,0.222377,3.065029,-0.122644,-0.967763,0.266629,11.063478,11.108924,1026.00,821.00
645,54.9082,233,-0.219132,-2.944377,0.037793,-1.213817,0.307259,11.063159,11.133788,995.50,826.00
646,54.9947,234,-0.228365,-3.086131,0.433428,-0.984965,0.398227,11.279741,11.329664,1026.25,836.50
646,54.9947,233,0.118915,2.991456,0.427218,-1.217339,0.428912,11.093712,11.168542,995.50,841.00
647,55.0817,233,0.196395,3.078174,-0.197547,-1.234744,0.549561,11.304278,11.384785,996.25,854.75
647,55.0817,234,-0.228957,-3.082163,0.448482,-0.976630,0.512320,11.274382,11.328194,1027.25,850.50
648,55.1688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
649,55.2567,233,0.193283,3.099153,-0.472186,-1.168972,0.646960,11.010093,11.090861,1000.50,868.75
650,55.3364,233,-0.216504,-2.992175,0.253606,-1.152824,0.679621,10.987942,11.069135,1002.25,873.00
651,55.4225,233,0.154400,3.073974,-0.203454,-1.160078,0.705240,11.076522,11.159412,1002.50,875.50
652,55.5095,234,0.173178,2.980225,0.023156,-0.936181,0.726001,11.322627,11.384437,1032.75,876.25
652,55.5095,233,0.135138,2.787380,0.076583,-1.185466,0.757253,11.279378,11.366755,1002.00,880.25
653,55.6004,233,-0.227728,-2.937190,0.103017,-1.164558,0.731073,11.039407,11.124710,1001.50,879.00
653,55.6004,234,0.164588,2.669740,-0.152514,-0.895145,0.680981,10.805303,10.863682,1032.50,874.75
